gene_id,expression,sample_id,mag_id
MAG016_MAG016_MAG016_9_312,0.496207301,EX01,MAG016
MAG016_MAG016_MAG016_9_313,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_314,4.020797433,EX01,MAG016
MAG016_MAG016_MAG016_9_315,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_316,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_317,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_318,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_319,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_32,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_320,0.072273747,EX01,MAG016
MAG016_MAG016_MAG016_9_321,0.006026189,EX01,MAG016
MAG016_MAG016_MAG016_9_322,1.67352384,EX01,MAG016
MAG016_MAG016_MAG016_9_323,0.109278765,EX01,MAG016
MAG016_MAG016_MAG016_9_324,0.135716187,EX01,MAG016
MAG016_MAG016_MAG016_9_325,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_326,1.533605507,EX01,MAG016
MAG016_MAG016_MAG016_9_327,0.57948958,EX01,MAG016
MAG016_MAG016_MAG016_9_328,1.815285898,EX01,MAG016
MAG016_MAG016_MAG016_9_329,0.838087607,EX01,MAG016
MAG016_MAG016_MAG016_9_33,5.758828986,EX01,MAG016
MAG016_MAG016_MAG016_9_330,11.05473772,EX01,MAG016
MAG016_MAG016_MAG016_9_331,2.02751408,EX01,MAG016
MAG016_MAG016_MAG016_9_332,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_333,1.220962262,EX01,MAG016
MAG016_MAG016_MAG016_9_334,1.338208654,EX01,MAG016
MAG016_MAG016_MAG016_9_335,1.197445708,EX01,MAG016
MAG016_MAG016_MAG016_9_336,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_337,2.273701248,EX01,MAG016
MAG016_MAG016_MAG016_9_338,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_339,0.998881553,EX01,MAG016
MAG016_MAG016_MAG016_9_34,0.187911985,EX01,MAG016
MAG016_MAG016_MAG016_9_340,0.00707155,EX01,MAG016
MAG016_MAG016_MAG016_9_341,0.257145915,EX01,MAG016
MAG016_MAG016_MAG016_9_342,0.003570875,EX01,MAG016
MAG016_MAG016_MAG016_9_343,0.011373339,EX01,MAG016
MAG016_MAG016_MAG016_9_344,1.615943591,EX01,MAG016
MAG016_MAG016_MAG016_9_345,0.278264602,EX01,MAG016
MAG016_MAG016_MAG016_9_346,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_347,0.026767422,EX01,MAG016
MAG016_MAG016_MAG016_9_348,0.027561489,EX01,MAG016
MAG016_MAG016_MAG016_9_349,0.199776309,EX01,MAG016
MAG016_MAG016_MAG016_9_35,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_350,16.02320347,EX01,MAG016
MAG016_MAG016_MAG016_9_351,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_352,1.120063403,EX01,MAG016
MAG016_MAG016_MAG016_9_353,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_354,1.847817405,EX01,MAG016
MAG016_MAG016_MAG016_9_355,24.14474774,EX01,MAG016
MAG016_MAG016_MAG016_9_356,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_357,1.357004233,EX01,MAG016
MAG016_MAG016_MAG016_9_358,4.696624159,EX01,MAG016
MAG016_MAG016_MAG016_9_359,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_36,0.240398836,EX01,MAG016
MAG016_MAG016_MAG016_9_360,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_361,1.409081537,EX01,MAG016
MAG016_MAG016_MAG016_9_362,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_363,0.142697363,EX01,MAG016
MAG016_MAG016_MAG016_9_364,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_365,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_366,2.961161868,EX01,MAG016
MAG016_MAG016_MAG016_9_367,1.561470476,EX01,MAG016
MAG016_MAG016_MAG016_9_368,0.886924866,EX01,MAG016
MAG016_MAG016_MAG016_9_369,0.18018424,EX01,MAG016
MAG016_MAG016_MAG016_9_37,1.036270895,EX01,MAG016
MAG016_MAG016_MAG016_9_370,11.93908514,EX01,MAG016
MAG016_MAG016_MAG016_9_371,49.72869636,EX01,MAG016
MAG016_MAG016_MAG016_9_372,3.897040132,EX01,MAG016
MAG016_MAG016_MAG016_9_373,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_374,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_375,1.514532138,EX01,MAG016
MAG016_MAG016_MAG016_9_376,0.821996072,EX01,MAG016
MAG016_MAG016_MAG016_9_377,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_378,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_379,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_38,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_380,0.378002846,EX01,MAG016
MAG016_MAG016_MAG016_9_381,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_382,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_383,5.42740159,EX01,MAG016
MAG016_MAG016_MAG016_9_384,13.03763977,EX01,MAG016
MAG016_MAG016_MAG016_9_385,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_386,2.035174842,EX01,MAG016
MAG016_MAG016_MAG016_9_387,2.354803908,EX01,MAG016
MAG016_MAG016_MAG016_9_388,2.712454889,EX01,MAG016
MAG016_MAG016_MAG016_9_389,0.025113187,EX01,MAG016
MAG016_MAG016_MAG016_9_39,0.353057845,EX01,MAG016
MAG016_MAG016_MAG016_9_390,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_391,1.357663865,EX01,MAG016
MAG016_MAG016_MAG016_9_392,0.799214499,EX01,MAG016
MAG016_MAG016_MAG016_9_393,0.110463914,EX01,MAG016
MAG016_MAG016_MAG016_9_394,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_395,0.721490866,EX01,MAG016
MAG016_MAG016_MAG016_9_396,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_397,2.096195129,EX01,MAG016
MAG016_MAG016_MAG016_9_398,0.22713068,EX01,MAG016
MAG016_MAG016_MAG016_9_399,1.921064239,EX01,MAG016
MAG016_MAG016_MAG016_9_4,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_40,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_400,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_401,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_402,0.029192955,EX01,MAG016
MAG016_MAG016_MAG016_9_403,0.506698329,EX01,MAG016
MAG016_MAG016_MAG016_9_404,1.101776327,EX01,MAG016
MAG016_MAG016_MAG016_9_405,0.961989273,EX01,MAG016
MAG016_MAG016_MAG016_9_406,2.844941621,EX01,MAG016
MAG016_MAG016_MAG016_9_407,0.004185627,EX01,MAG016
MAG016_MAG016_MAG016_9_408,0.261690682,EX01,MAG016
MAG016_MAG016_MAG016_9_409,0.007383824,EX01,MAG016
MAG016_MAG016_MAG016_9_41,1.019410375,EX01,MAG016
MAG016_MAG016_MAG016_9_410,1.002763006,EX01,MAG016
MAG016_MAG016_MAG016_9_411,0.01337163,EX01,MAG016
MAG016_MAG016_MAG016_9_412,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_413,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_414,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_415,2.10447659,EX01,MAG016
MAG016_MAG016_MAG016_9_416,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_417,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_418,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_419,0.403259988,EX01,MAG016
MAG016_MAG016_MAG016_9_42,0.02745394,EX01,MAG016
MAG016_MAG016_MAG016_9_420,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_421,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_422,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_423,0.35515787,EX01,MAG016
MAG016_MAG016_MAG016_9_424,0.309654434,EX01,MAG016
MAG016_MAG016_MAG016_9_425,0.774667706,EX01,MAG016
MAG016_MAG016_MAG016_9_426,0.502851753,EX01,MAG016
MAG016_MAG016_MAG016_9_427,4.036017094,EX01,MAG016
MAG016_MAG016_MAG016_9_428,0.178689782,EX01,MAG016
MAG016_MAG016_MAG016_9_429,2.581559812,EX01,MAG016
MAG016_MAG016_MAG016_9_43,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_430,1.046423145,EX01,MAG016
MAG016_MAG016_MAG016_9_431,25.52591447,EX01,MAG016
MAG016_MAG016_MAG016_9_432,2.718062531,EX01,MAG016
MAG016_MAG016_MAG016_9_433,28.12507581,EX01,MAG016
MAG016_MAG016_MAG016_9_434,1.844665761,EX01,MAG016
MAG016_MAG016_MAG016_9_435,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_436,1.197551546,EX01,MAG016
MAG016_MAG016_MAG016_9_437,0.328437294,EX01,MAG016
MAG016_MAG016_MAG016_9_438,16.13456532,EX01,MAG016
MAG016_MAG016_MAG016_9_439,2.84963574,EX01,MAG016
MAG016_MAG016_MAG016_9_44,3.101325054,EX01,MAG016
MAG016_MAG016_MAG016_9_440,0.510046188,EX01,MAG016
MAG016_MAG016_MAG016_9_441,2.362934347,EX01,MAG016
MAG016_MAG016_MAG016_9_442,0.612118423,EX01,MAG016
MAG016_MAG016_MAG016_9_443,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_444,0.798094119,EX01,MAG016
MAG016_MAG016_MAG016_9_445,0.09825081,EX01,MAG016
MAG016_MAG016_MAG016_9_446,1.359836638,EX01,MAG016
MAG016_MAG016_MAG016_9_447,0.553371572,EX01,MAG016
MAG016_MAG016_MAG016_9_448,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_449,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_45,2.061993236,EX01,MAG016
MAG016_MAG016_MAG016_9_450,1.613965034,EX01,MAG016
MAG016_MAG016_MAG016_9_451,5.079757067,EX01,MAG016
MAG016_MAG016_MAG016_9_452,6.044080728,EX01,MAG016
MAG016_MAG016_MAG016_9_453,1.908374972,EX01,MAG016
MAG016_MAG016_MAG016_9_454,0.664249767,EX01,MAG016
MAG016_MAG016_MAG016_9_455,3.538761026,EX01,MAG016
MAG016_MAG016_MAG016_9_456,0.525634224,EX01,MAG016
MAG016_MAG016_MAG016_9_457,0.37746096,EX01,MAG016
MAG016_MAG016_MAG016_9_458,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_459,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_46,1.516245158,EX01,MAG016
MAG016_MAG016_MAG016_9_460,1.558645451,EX01,MAG016
MAG016_MAG016_MAG016_9_461,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_462,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_463,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_464,0.462937549,EX01,MAG016
MAG016_MAG016_MAG016_9_465,0.119288211,EX01,MAG016
MAG016_MAG016_MAG016_9_466,0.248851104,EX01,MAG016
MAG016_MAG016_MAG016_9_467,0.236242554,EX01,MAG016
MAG016_MAG016_MAG016_9_468,0.043611357,EX01,MAG016
MAG016_MAG016_MAG016_9_469,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_47,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_470,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_471,0.485992952,EX01,MAG016
MAG016_MAG016_MAG016_9_472,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_473,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_474,21.24711306,EX01,MAG016
MAG016_MAG016_MAG016_9_475,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_476,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_477,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_478,2.784156085,EX01,MAG016
MAG016_MAG016_MAG016_9_479,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_48,1.369665681,EX01,MAG016
MAG016_MAG016_MAG016_9_480,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_481,2.026793969,EX01,MAG016
MAG016_MAG016_MAG016_9_482,0.13406396,EX01,MAG016
MAG016_MAG016_MAG016_9_483,0.974652078,EX01,MAG016
MAG016_MAG016_MAG016_9_484,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_485,2.281186314,EX01,MAG016
MAG016_MAG016_MAG016_9_486,0.627216337,EX01,MAG016
MAG016_MAG016_MAG016_9_487,0.026811147,EX01,MAG016
MAG016_MAG016_MAG016_9_488,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_489,9.274593402,EX01,MAG016
MAG016_MAG016_MAG016_9_49,1.381033696,EX01,MAG016
MAG016_MAG016_MAG016_9_490,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_491,9.90493409,EX01,MAG016
MAG016_MAG016_MAG016_9_492,7.819633838,EX01,MAG016
MAG016_MAG016_MAG016_9_493,0.628355506,EX01,MAG016
MAG016_MAG016_MAG016_9_494,0.139067959,EX01,MAG016
MAG016_MAG016_MAG016_9_495,21.12795982,EX01,MAG016
MAG016_MAG016_MAG016_9_496,2.949582455,EX01,MAG016
MAG016_MAG016_MAG016_9_497,6.266564115,EX01,MAG016
MAG016_MAG016_MAG016_9_498,0.017616326,EX01,MAG016
MAG016_MAG016_MAG016_9_499,0.01130938,EX01,MAG016
MAG016_MAG016_MAG016_9_5,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_50,6.333816502,EX01,MAG016
MAG016_MAG016_MAG016_9_500,0.675555654,EX01,MAG016
MAG016_MAG016_MAG016_9_501,0.031280727,EX01,MAG016
MAG016_MAG016_MAG016_9_502,0.587996731,EX01,MAG016
MAG016_MAG016_MAG016_9_503,0.628201438,EX01,MAG016
MAG016_MAG016_MAG016_9_504,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_505,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_506,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_507,88.45145314,EX01,MAG016
MAG016_MAG016_MAG016_9_508,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_509,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_51,0.412639102,EX01,MAG016
MAG016_MAG016_MAG016_9_510,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_511,0.160571843,EX01,MAG016
MAG016_MAG016_MAG016_9_512,5.171073256,EX01,MAG016
MAG016_MAG016_MAG016_9_513,0.980351497,EX01,MAG016
MAG016_MAG016_MAG016_9_514,2.647236311,EX01,MAG016
MAG016_MAG016_MAG016_9_515,2.454821298,EX01,MAG016
MAG016_MAG016_MAG016_9_516,0.040535404,EX01,MAG016
MAG016_MAG016_MAG016_9_517,0.462599692,EX01,MAG016
MAG016_MAG016_MAG016_9_518,1.255026394,EX01,MAG016
MAG016_MAG016_MAG016_9_519,0.877647994,EX01,MAG016
MAG016_MAG016_MAG016_9_52,0.053326482,EX01,MAG016
MAG016_MAG016_MAG016_9_520,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_521,3.606262762,EX01,MAG016
MAG016_MAG016_MAG016_9_522,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_523,1.582725375,EX01,MAG016
MAG016_MAG016_MAG016_9_524,3.588916979,EX01,MAG016
MAG016_MAG016_MAG016_9_525,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_526,7.686140746,EX01,MAG016
MAG016_MAG016_MAG016_9_527,0.782630788,EX01,MAG016
MAG016_MAG016_MAG016_9_528,1.433425582,EX01,MAG016
MAG016_MAG016_MAG016_9_529,14.78862563,EX01,MAG016
MAG016_MAG016_MAG016_9_53,26.5168692,EX01,MAG016
MAG016_MAG016_MAG016_9_530,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_531,2.606944129,EX01,MAG016
MAG016_MAG016_MAG016_9_532,7.575570044,EX01,MAG016
MAG016_MAG016_MAG016_9_533,1.170723767,EX01,MAG016
MAG016_MAG016_MAG016_9_534,0.488588334,EX01,MAG016
MAG016_MAG016_MAG016_9_535,1.736823312,EX01,MAG016
MAG016_MAG016_MAG016_9_536,0.263718172,EX01,MAG016
MAG016_MAG016_MAG016_9_537,6.570818213,EX01,MAG016
MAG016_MAG016_MAG016_9_538,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_539,0.680551457,EX01,MAG016
MAG016_MAG016_MAG016_9_54,43.58336055,EX01,MAG016
MAG016_MAG016_MAG016_9_540,0.008790833,EX01,MAG016
MAG016_MAG016_MAG016_9_541,0.522902516,EX01,MAG016
MAG016_MAG016_MAG016_9_542,0.744879444,EX01,MAG016
MAG016_MAG016_MAG016_9_543,2.95329756,EX01,MAG016
MAG016_MAG016_MAG016_9_544,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_545,4.106674635,EX01,MAG016
MAG016_MAG016_MAG016_9_546,1.801746049,EX01,MAG016
MAG016_MAG016_MAG016_9_547,0.012248755,EX01,MAG016
MAG016_MAG016_MAG016_9_548,0.291450671,EX01,MAG016
MAG016_MAG016_MAG016_9_549,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_55,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_550,1.114594142,EX01,MAG016
MAG016_MAG016_MAG016_9_551,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_552,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_553,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_554,1.360350462,EX01,MAG016
MAG016_MAG016_MAG016_9_555,3.037461927,EX01,MAG016
MAG016_MAG016_MAG016_9_556,0.579913686,EX01,MAG016
MAG016_MAG016_MAG016_9_557,2.087107978,EX01,MAG016
MAG016_MAG016_MAG016_9_558,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_559,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_56,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_560,0.875827511,EX01,MAG016
MAG016_MAG016_MAG016_9_561,0.580046269,EX01,MAG016
MAG016_MAG016_MAG016_9_562,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_563,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_564,4.390584682,EX01,MAG016
MAG016_MAG016_MAG016_9_565,1.371187766,EX01,MAG016
MAG016_MAG016_MAG016_9_566,1.087221571,EX01,MAG016
MAG016_MAG016_MAG016_9_567,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_568,0.257154325,EX01,MAG016
MAG016_MAG016_MAG016_9_569,2.043808954,EX01,MAG016
MAG016_MAG016_MAG016_9_57,0.20873521,EX01,MAG016
MAG016_MAG016_MAG016_9_570,0.513580691,EX01,MAG016
MAG016_MAG016_MAG016_9_571,0.456605901,EX01,MAG016
MAG016_MAG016_MAG016_9_572,0.980895946,EX01,MAG016
MAG016_MAG016_MAG016_9_573,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_574,16.16454207,EX01,MAG016
MAG016_MAG016_MAG016_9_575,4.39990876,EX01,MAG016
MAG016_MAG016_MAG016_9_576,0.834475689,EX01,MAG016
MAG016_MAG016_MAG016_9_577,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_578,3.88878092,EX01,MAG016
MAG016_MAG016_MAG016_9_579,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_58,0.170846438,EX01,MAG016
MAG016_MAG016_MAG016_9_580,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_581,0.070635885,EX01,MAG016
MAG016_MAG016_MAG016_9_582,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_583,0.19714327,EX01,MAG016
MAG016_MAG016_MAG016_9_584,6.364784807,EX01,MAG016
MAG016_MAG016_MAG016_9_585,9.815238283,EX01,MAG016
MAG016_MAG016_MAG016_9_586,17.00743818,EX01,MAG016
MAG016_MAG016_MAG016_9_587,1.283838328,EX01,MAG016
MAG016_MAG016_MAG016_9_588,1.182529773,EX01,MAG016
MAG016_MAG016_MAG016_9_589,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_59,3.746391608,EX01,MAG016
MAG016_MAG016_MAG016_9_590,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_591,0.788793601,EX01,MAG016
MAG016_MAG016_MAG016_9_592,10.14494451,EX01,MAG016
MAG016_MAG016_MAG016_9_593,1.216614797,EX01,MAG016
MAG016_MAG016_MAG016_9_594,2.922392843,EX01,MAG016
MAG016_MAG016_MAG016_9_595,2.528421599,EX01,MAG016
MAG016_MAG016_MAG016_9_596,0.339139476,EX01,MAG016
MAG016_MAG016_MAG016_9_597,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_598,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_599,0.523655413,EX01,MAG016
MAG016_MAG016_MAG016_9_6,1.518740508,EX01,MAG016
MAG016_MAG016_MAG016_9_60,1.657265737,EX01,MAG016
MAG016_MAG016_MAG016_9_600,0.487905953,EX01,MAG016
MAG016_MAG016_MAG016_9_601,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_602,0.725005836,EX01,MAG016
MAG016_MAG016_MAG016_9_603,0.565351587,EX01,MAG016
MAG016_MAG016_MAG016_9_604,3.037112078,EX01,MAG016
MAG016_MAG016_MAG016_9_605,1.679912072,EX01,MAG016
MAG016_MAG016_MAG016_9_606,4.204944667,EX01,MAG016
MAG016_MAG016_MAG016_9_607,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_608,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_609,2.483813564,EX01,MAG016
MAG016_MAG016_MAG016_9_61,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_610,2.294683146,EX01,MAG016
MAG016_MAG016_MAG016_9_611,2.268812603,EX01,MAG016
MAG016_MAG016_MAG016_9_612,1.371179373,EX01,MAG016
MAG016_MAG016_MAG016_9_613,1.617701606,EX01,MAG016
MAG016_MAG016_MAG016_9_614,4.509273798,EX01,MAG016
MAG016_MAG016_MAG016_9_615,2.865167316,EX01,MAG016
MAG016_MAG016_MAG016_9_616,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_617,4.856882045,EX01,MAG016
MAG016_MAG016_MAG016_9_618,5.243919837,EX01,MAG016
MAG016_MAG016_MAG016_9_619,0.651702118,EX01,MAG016
MAG016_MAG016_MAG016_9_62,41.3155099,EX01,MAG016
MAG016_MAG016_MAG016_9_620,1.368119871,EX01,MAG016
MAG016_MAG016_MAG016_9_621,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_622,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_623,66.6688321,EX01,MAG016
MAG016_MAG016_MAG016_9_624,8.411366789,EX01,MAG016
MAG016_MAG016_MAG016_9_625,1.8927426,EX01,MAG016
MAG016_MAG016_MAG016_9_626,2.790986758,EX01,MAG016
MAG016_MAG016_MAG016_9_627,0.548443709,EX01,MAG016
MAG016_MAG016_MAG016_9_628,0.596495937,EX01,MAG016
MAG016_MAG016_MAG016_9_629,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_63,4.781016611,EX01,MAG016
MAG016_MAG016_MAG016_9_630,0.543058138,EX01,MAG016
MAG016_MAG016_MAG016_9_631,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_632,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_633,0.464729838,EX01,MAG016
MAG016_MAG016_MAG016_9_634,6.88254769,EX01,MAG016
MAG016_MAG016_MAG016_9_635,6.629049772,EX01,MAG016
MAG016_MAG016_MAG016_9_636,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_637,0.292870975,EX01,MAG016
MAG016_MAG016_MAG016_9_638,2.363368861,EX01,MAG016
MAG016_MAG016_MAG016_9_639,0.617972656,EX01,MAG016
MAG016_MAG016_MAG016_9_64,5.329004311,EX01,MAG016
MAG016_MAG016_MAG016_9_640,2.421090113,EX01,MAG016
MAG016_MAG016_MAG016_9_641,0.018851202,EX01,MAG016
MAG016_MAG016_MAG016_9_642,3.094303065,EX01,MAG016
MAG016_MAG016_MAG016_9_643,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_644,0.165481476,EX01,MAG016
MAG016_MAG016_MAG016_9_645,1.352453007,EX01,MAG016
MAG016_MAG016_MAG016_9_646,1.167587231,EX01,MAG016
MAG016_MAG016_MAG016_9_647,3.10916926,EX01,MAG016
MAG016_MAG016_MAG016_9_648,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_649,19.95849127,EX01,MAG016
MAG016_MAG016_MAG016_9_65,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_650,162.4025574,EX01,MAG016
MAG016_MAG016_MAG016_9_651,9.269230746,EX01,MAG016
MAG016_MAG016_MAG016_9_652,4.84785179,EX01,MAG016
MAG016_MAG016_MAG016_9_653,1.602443504,EX01,MAG016
MAG016_MAG016_MAG016_9_654,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_655,1.908236175,EX01,MAG016
MAG016_MAG016_MAG016_9_656,2.3405366,EX01,MAG016
MAG016_MAG016_MAG016_9_657,0.929632957,EX01,MAG016
MAG016_MAG016_MAG016_9_658,0.169604501,EX01,MAG016
MAG016_MAG016_MAG016_9_659,0.195962615,EX01,MAG016
MAG016_MAG016_MAG016_9_66,14.64258709,EX01,MAG016
MAG016_MAG016_MAG016_9_660,0.068515897,EX01,MAG016
MAG016_MAG016_MAG016_9_661,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_662,0.009771737,EX01,MAG016
MAG016_MAG016_MAG016_9_663,0.039089094,EX01,MAG016
MAG016_MAG016_MAG016_9_664,0.046095772,EX01,MAG016
MAG016_MAG016_MAG016_9_665,1.95756625,EX01,MAG016
MAG016_MAG016_MAG016_9_666,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_667,0.953205455,EX01,MAG016
MAG016_MAG016_MAG016_9_668,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_669,0.271705697,EX01,MAG016
MAG016_MAG016_MAG016_9_67,0.313288317,EX01,MAG016
MAG016_MAG016_MAG016_9_670,0.166583085,EX01,MAG016
MAG016_MAG016_MAG016_9_671,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_672,0.107058636,EX01,MAG016
MAG016_MAG016_MAG016_9_673,0.145419209,EX01,MAG016
MAG016_MAG016_MAG016_9_674,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_675,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_676,3.253106427,EX01,MAG016
MAG016_MAG016_MAG016_9_677,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_678,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_679,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_68,0.37769546,EX01,MAG016
MAG016_MAG016_MAG016_9_680,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_681,0.002372801,EX01,MAG016
MAG016_MAG016_MAG016_9_682,0.880316731,EX01,MAG016
MAG016_MAG016_MAG016_9_683,0.005345937,EX01,MAG016
MAG016_MAG016_MAG016_9_684,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_685,0.357713781,EX01,MAG016
MAG016_MAG016_MAG016_9_686,0.015551002,EX01,MAG016
MAG016_MAG016_MAG016_9_687,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_688,0.0,EX01,MAG016
MAG016_MAG016_MAG016_9_689,0.0,EX01,MAG016
